combineId,combineYear,combinePosition,combineHeight,combineWeight,combineHand,nameFull,college,ageAtDraft,combineArm,combine40yd,combineVert,combineBench,combineShuttle,combineBroad,combine3cone,combine60ydShuttle
10202,1987,CB,73.0,185,8.75,Garland Rivers,Michigan,22.495890410958900,29.5,,,,,,,
10203,1987,DE,78.3,268,9.5,Reggie Rogers,Washington,23.28219178082190,34.25,4.76,29.0,,4.91,103.0,,
10204,1987,OLB,73.5,211,9.0,Henry Rolling,Nevada,21.649315068493200,32.0,4.64,36.5,20.0,4.42,119.0,,12.03
10205,1987,DE,77.3,276,9.75,Rod Saddler,Texas A&M,21.6,31.5,4.99,30.5,16.0,4.68,114.0,,
10206,1987,WR,71.5,174,,Scott Schwedes,Syracuse,21.84109589041100,,4.47,33.5,,4.16,116.0,,11.06
10207,1987,WR,69.4,173,,Patrick Scott,Grambling State (LA),22.635616438356200,,4.75,31.5,,4.34,116.0,,11.42
10208,1987,DE,77.5,264,10.0,Colin Scotts,Hawaii,24.02191780821920,33.75,4.89,27.0,,4.41,111.0,,
10209,1987,DE,76.9,263,9.0,Leon Seals,Jackson State (MS),23.257534246575300,32.25,5.05,22.5,10.0,4.79,101.0,,
10210,1987,RB,69.3,207,8.75,John Settle,Appalachian State (NC),21.91780821917810,30.5,4.75,29.0,10.0,4.51,112.0,,12.14
10211,1987,QB,74.0,201,,Mike Shula,Alabama,21.915068493150700,,5.13,26.5,2.0,4.49,99.0,,
10212,1987,OG,75.9,281,9.5,Mike Simmonds,Indiana State,22.723287671232900,32.5,5.28,25.5,27.0,4.55,99.0,,
10213,1987,OT,76.1,292,9.0,Ed Simmons,Eastern Washington,23.339726027397300,34.25,5.33,26.5,24.0,4.9,102.0,,
10214,1987,RB,75.3,237,10.0,Edwin Simmons,Texas,,34.5,4.54,34.0,12.0,4.77,123.0,,12.63
10215,1987,OLB,72.0,244,8.5,Victor Simmons,Central State (OH),22.983561643835600,32.0,4.86,28.5,27.0,4.6,110.0,,12.77
10216,1987,TE,78.5,252,10.0,Brian Siverling,Penn State,23.665753424657500,32.25,4.94,29.0,6.0,4.61,99.0,,12.3
10217,1987,CB,69.8,193,9.5,Elton Slater,Louisiana Lafayette,,29.75,4.59,26.0,7.0,4.16,116.0,,11.65
10218,1987,OLB,72.3,228,8.75,Al Smith,Utah State,22.432876712328800,31.25,4.66,26.0,24.0,4.5,111.0,,12.58
10219,1987,RB,71.3,199,,Don Smith,Mississippi State,23.50958904109590,,4.67,30.0,11.0,,114.0,,
10220,1987,DE,76.3,273,9.25,Sean Smith,Grambling State (LA),22.101369863013700,31.5,,,,,,,
10221,1987,RB,72.9,244,10.75,Steve Smith,Penn State,22.673972602739700,31.0,,,12.0,,,,
10222,1987,RB,70.6,216,9.0,Timmy Smith,Texas Tech,23.273972602739700,27.75,,,10.0,,,,
10223,1987,QB,75.6,207,,Loren Snyder,Northern Colorado,23.43013698630140,,5.15,26.5,6.0,4.63,104.0,,
10224,1987,OG,75.8,265,9.75,Tyrone Sorrells,Georgia Tech,23.98904109589040,32.0,4.82,30.5,18.0,5.05,114.0,,
10225,1987,DE,76.6,242,9.0,Chris Spachman,Nebraska,,32.5,5.01,26.5,11.0,4.4,109.0,,
10226,1987,WR,74.3,186,,Jason Stargel,Cincinnati,,,4.64,30.5,5.0,4.36,114.0,,11.94
10227,1987,QB,75.0,212,,Kelly Stouffer,Colorado State,22.824657534246600,,4.95,28.0,,4.51,108.0,,
10228,1987,RB,68.8,192,,Troy Stradford,Boston,22.64109589041100,,4.65,31.0,,4.55,116.0,,11.18
10229,1987,OG,75.8,273,9.75,Wilbur Strozier,Georgia,22.471232876712300,32.5,,,29.0,,,,
10230,1987,RB,70.8,205,8.5,George Swarn,Miami (OH),23.213698630137000,32.25,4.6,33.5,16.0,4.25,121.0,,11.34
10231,1987,QB,71.3,187,,Kevin Sweeney,Frenso State (CA),23.46301369863010,,,,,,,,
10232,1987,C,74.5,264,10.25,Ben Tamburello,Auburn,22.646575342465800,30.5,5.03,28.0,20.0,4.59,108.0,,
10233,1987,WR,74.3,189,,Gene Taylor,Frenso State (CA),24.473972602739700,,4.54,30.5,10.0,4.32,127.0,,12.26
10234,1987,WR,70.8,178,,Kitrick Taylor,Washington State,22.78082191780820,,4.55,31.0,2.0,4.21,123.0,,11.19
10235,1987,TE,76.3,243,9.0,Derek Tennell,UCLA,23.221917808219200,32.25,4.7,32.0,17.0,4.61,117.0,,12.27
10236,1987,QB,76.3,213,10.0,Vinny Testaverde,Miami (FL),23.471232876712300,33.5,4.75,,13.0,,,,
10237,1987,CB,70.3,171,8.25,Eric Thomas,Tulane,22.64109589041100,30.75,4.38,35.0,7.0,4.22,126.0,,11.58
10238,1987,DT,73.8,268,10.0,Henry Thomas,Louisiana State,22.304109589041100,32.25,4.95,27.0,18.0,4.67,98.0,,
10239,1987,WR,73.0,181,,Jeff Tiefenthaler,South Dakota State,,,4.67,24.0,11.0,,105.0,,
10240,1987,K,68.6,155,9.0,Van Tiffin,Alabama,21.654794520547900,28.25,4.9,22.5,,4.65,100.0,,
10241,1987,RB,70.4,202,9.25,Spencer Tillman,Oklahoma,23.03287671232880,29.0,4.58,27.0,18.0,4.21,103.0,,11.51
10242,1987,OG,76.5,284,10.25,Steve Trapilo,Boston,22.616438356164400,32.5,5.22,23.5,26.0,4.91,97.0,,
10243,1987,WR,74.9,205,,Odessa Turner,Northwestern State (LA),22.556164383561600,,4.53,31.0,10.0,4.25,116.0,,11.32
10244,1987,FB,74.5,223,10.5,Roger Vick,Texas A&M,22.726027397260300,31.0,4.61,34.0,12.0,4.25,119.0,,11.61
10245,1987,OT,77.0,309,9.0,Danny Villa,Arizona State,22.613698630137000,33.0,5.5,22.5,21.0,4.78,92.0,,
10246,1987,K,68.9,171,8.5,Jeff Ward,Texas,22.410958904109600,27.75,4.78,24.5,,4.38,103.0,,
10247,1987,OT,78.5,307,9.5,Jim Warne,Arizona State,22.43013698630140,35.0,5.52,22.0,,5.0,89.0,,
10248,1987,TE,75.8,236,9.5,Arthur Wells,Grambling State (LA),24.252054794520500,31.25,4.82,28.0,13.0,4.82,101.0,,12.57
10249,1987,OT,76.4,274,9.75,Tom Welter,Nebraska,23.18904109589040,31.75,5.23,27.0,13.0,5.04,87.0,,
10250,1987,SS,71.5,198,9.75,Adrian White,Florida,23.073972602739700,31.0,,,17.0,,,,
10251,1987,DT,74.3,246,10.25,Bob White,Penn State,22.838356164383600,32.25,4.87,26.0,18.0,4.41,109.0,,
10252,1987,FB,71.4,220,9.5,Gerald White,Michigan,,31.0,,28.0,,4.49,104.0,,11.8
10253,1987,CB,70.3,186,8.5,Solomon Wilcots,Colorado,22.58082191780820,30.75,4.6,31.5,11.0,4.4,118.0,,11.67
10254,1987,OT,77.0,280,9.25,Bruce Wilkerson,Tennessee,22.764383561643800,32.75,,,17.0,,,,
10255,1987,OT,78.9,293,9.5,Brian Williams,Central Michigan,23.09315068493150,33.0,5.48,22.0,14.0,5.0,91.0,,
10256,1987,RB,71.5,213,7.5,Maurice Williams,Virginia Tech,,31.0,4.77,28.0,13.0,4.57,104.0,,12.37
10257,1987,CB,73.0,203,8.0,Perry Williams,Clemson,,30.5,4.67,29.0,8.0,4.21,103.0,,11.48
10258,1987,DE,76.5,258,9.5,Karl Wilson,Louisiana State,21.643835616438400,32.5,4.96,25.0,,4.56,111.0,,
10259,1987,C,75.0,273,9.25,Frank Winters,Western Illinois,23.276712328767100,32.25,5.1,25.5,20.0,4.79,100.0,,
10260,1987,RB,71.0,198,9.75,Carl Woods,Vanderbilt,,30.5,4.6,27.5,11.0,4.19,106.0,,11.82
10261,1987,DE,74.8,249,10.0,Tony Woods,Pittsburgh,21.55890410958900,34.0,4.85,29.0,18.0,4.55,115.0,,11.82
10262,1987,CB,72.0,202,10.5,Rod Woodson,Purdue,22.147945205479500,31.0,4.33,36.0,10.0,3.98,125.0,,10.92
10263,1987,RB,68.4,193,,John Wooldridge,Ohio State,,,,,,,,,
10264,1987,ILB,74.0,235,9.5,David Wyman,Stanford,23.09041095890410,31.25,4.79,29.0,23.0,4.3,118.0,,11.78
10265,1987,TE,74.0,231,9.0,Theo Young,Arkansas,22.02191780821920,34.0,4.89,30.0,9.0,4.2,107.0,,11.71
10266,1987,OG,75.4,341,9.0,Jeff Zimmerman,Florida,24.312328767123300,33.5,5.36,22.5,22.0,4.83,,,
10267,1988,WR,72.5,199,10.0,Azizuddin Abdur-Ra'oof,Maryland,23.06027397260270,,4.51,35.5,10.0,4.3,124.0,,11.72
10268,1988,C,74.1,263,10.0,Nacho Albergamo,Louisiana State,,,5.46,28.5,24.0,4.64,107.0,,
10269,1988,ILB,74.1,224,10.0,Thomas Aldridge,Texas,,,4.83,30.0,8.0,4.65,105.0,,12.76
10270,1988,WR,75.3,215,8.0,Mike Alexander,Penn State,23.115068493150700,,4.57,25.0,11.0,4.57,104.0,,11.97
10271,1988,CB,69.8,181,9.5,Eric Allen,Arizona State,22.435616438356200,,4.46,30.5,14.0,4.19,112.0,,11.77
10272,1988,RB,69.8,213,9.0,Marvin Allen,Tulane,22.432876712328800,,4.55,31.0,15.0,4.54,110.0,,12.56
10273,1988,DE,78.1,239,10.75,O'Brien Alston,Maryland,22.356164383561600,,4.92,30.5,13.0,4.6,111.0,,12.18
10274,1988,WR,72.1,186,9.25,Johnny Ray Ambrose,Mississippi,24.03013698630140,,4.58,,8.0,,,,
10275,1988,WR,71.6,169,9.5,Flipper Anderson,UCLA,23.147945205479500,,4.45,35.5,4.0,4.31,117.0,,11.3
10276,1988,OG,73.8,281,9.5,Eric Andolsek,Louisiana State,21.687671232876700,,5.09,27.5,25.0,4.76,108.0,,
10277,1988,SS,73.6,197,10.0,Tolbert Bain,Miami (FL),,,4.7,30.0,12.0,4.5,112.0,,12.06
10278,1988,SS,72.5,211,9.25,Michael Ball,Southern (LA),23.734246575342500,,4.67,,18.0,,,,
10279,1988,OG,76.3,287,9.0,Tony Bartley,Texas A&M,,,5.2,25.0,15.0,,99.0,,
10280,1988,ILB,72.9,215,8.5,Trey Bauer,Penn State,,,4.98,27.0,12.0,4.5,102.0,,12.5
10281,1988,CB,71.8,192,9.25,John Baylor,Southern Miss,23.153424657534200,,4.59,30.5,,4.1,120.0,,11.25
10282,1988,WR,72.4,189,10.75,Sanjay Beach,Colorado State,22.186301369863000,,4.61,33.0,12.0,4.34,117.0,,11.67
10283,1988,TE,74.6,236,9.75,Brad Beckman,Nebraska-Omaha,23.328767123287700,,4.71,33.0,6.0,4.25,115.0,,11.59
10284,1988,WR,75.4,214,10.25,Brian Bedford,California,22.835616438356200,,4.57,33.5,13.0,4.4,118.0,,11.57
10285,1988,QB,74.1,200,9.5,Kerwin Bell,Florida,22.873972602739700,,5.07,28.5,,4.63,102.0,,
10286,1988,K,69.1,167,7.5,Barry Belli,Frenso State (CA),,,,,18.0,,,,
10287,1988,WR,69.4,157,8.5,J.J. Birden,Oregon,22.87123287671230,,4.45,38.0,7.0,4.16,126.0,,11.33
10288,1988,SS,72.6,216,8.75,Bennie Blades,Miami (FL),21.654794520547900,,4.53,33.0,15.0,4.18,121.0,,11.7
10289,1988,WR,71.1,182,9.25,Brian Blades,Miami (FL),22.767123287671200,,4.48,,13.0,,,,
10290,1988,CB,72.5,177,9.25,John Booty,Texas Christian,22.556164383561600,,4.65,34.5,11.0,4.43,126.0,,11.88
10291,1988,OT,79.3,294,9.5,Tim Borcky,Memphis,22.386301369863000,,5.4,,28.0,,,,
10292,1988,OLB,73.9,229,10.75,John Brantley,Georgia,22.517808219178100,,4.83,30.0,22.0,4.51,106.0,,12.56
10293,1988,CB,71.6,186,8.75,Michael Brim,Virginia Union,22.265753424657500,,4.44,30.0,9.0,4.2,114.0,,11.45
10294,1988,DT,74.6,251,9.25,Henry Brown,Florida,,,4.99,30.0,17.0,4.64,105.0,,
10295,1988,OLB,73.9,230,8.25,Phillip Brown,Alabama,23.91780821917810,,4.64,34.0,19.0,4.37,115.0,,12.03
10296,1988,SS,71.3,206,8.5,Selwyn Brown,Miami (FL),22.586301369863000,,4.69,30.5,20.0,4.35,117.0,,11.87
10297,1988,WR,72.0,193,9.0,Tim Brown,Notre Dame,21.77260273972600,,4.39,,,,,,
10298,1988,OLB,73.1,245,11.0,Vincent Brown,Mississippi Valley State,23.304109589041100,,4.86,32.0,24.0,4.68,112.0,,12.45
10299,1988,K,71.8,229,9.75,Brandy Brownlee,Oklahoma,,,,,24.0,,,,
10300,1988,OG,75.6,283,9.5,John Bruhin,Tennessee,23.389041095890400,,,,29.0,,,,
10301,1988,QB,71.9,208,9.0,Jeff Burger,Auburn,,,4.72,32.5,,4.39,108.0,,
10302,1988,OT,76.1,281,10.25,Dave Cadigan,USC,23.065753424657500,,4.9,27.5,32.0,4.67,105.0,,
10303,1988,RB,72.3,198,8.25,Richard Calvin,Washington State,22.660273972602700,,4.7,28.0,10.0,4.44,109.0,,11.87
10304,1988,CB,69.8,170,8.0,Erik Campbell,Michigan,,,4.52,30.5,,4.4,109.0,,11.81
10305,1988,FB,72.6,226,8.0,Lydell Carr,Oklahoma,22.926027397260300,,,,20.0,,,,
10306,1988,SS,76.6,215,10.0,Chris Carrier,Louisiana State,24.07123287671230,,,,,,,,
10307,1988,DT,76.3,266,11.0,Jon Carter,Pittsburgh,23.134246575342500,,4.95,28.0,26.0,5.01,110.0,,
10308,1988,TE,75.9,263,10.0,Pat Carter,Florida State,21.745205479452100,,4.92,29.0,11.0,4.77,98.0,,12.78
10309,1988,FS,71.8,184,8.5,Chuck Cecil,Arizona,23.473972602739700,,,,6.0,,,,
10310,1988,QB,75.9,211,9.25,Chris Chandler,Washington,22.54794520547950,,4.87,30.0,10.0,4.4,102.0,,
10311,1988,WR,70.9,152,8.5,Curtis Chappell,Howard (DC),,,4.46,31.0,3.0,4.22,103.0,,11.29
10312,1988,OLB,74.3,238,,Clifford Charlton,Florida,23.2,,,,15.0,,,,
10313,1988,OT,78.4,288,10.25,Louis Cheek,Texas A&M,23.564383561643800,,5.46,23.0,23.0,4.91,100.0,,
10314,1988,DE,75.8,276,10.5,Tommy Clapp,Louisiana State,,,5.34,30.5,20.0,4.72,101.0,,
10315,1988,OT,79.5,303,10.75,Larry Clarkson,Montana,23.136986301369900,,5.07,27.5,16.0,5.0,106.0,,
10316,1988,RB,69.4,197,9.25,Patrick Collins,Oklahoma,21.736986301369900,,4.49,33.5,10.0,4.29,110.0,,11.74
10317,1988,OG,74.0,263,9.0,Bill Condon,Alabama,,,5.22,28.0,32.0,4.96,101.0,,
10318,1988,RB,73.0,245,9.5,George Cooper,Ohio State,22.39178082191780,,4.9,30.0,16.0,4.29,109.0,,12.01
10319,1988,TE,75.3,243,9.25,Jason Cooper,Duke,,,,,20.0,,,,
10320,1988,SS,74.0,206,10.0,Danny Copeland,Eastern Kentucky,22.263013698630100,,4.59,30.5,18.0,,115.0,,
10321,1988,OLB,75.3,214,9.0,Marcus Cotton,USC,21.71780821917810,,4.63,,19.0,,,,
10322,1988,WR,69.1,174,8.5,Aaron Cox,Arizona State,23.13150684931510,,4.4,30.0,3.0,4.34,109.0,,11.49
10323,1988,SS,71.0,215,9.75,Greg Cox,San Jose State,23.312328767123300,,4.67,30.0,15.0,4.34,114.0,,11.69
10324,1988,K,76.3,207,9.0,Greg Cox,Miami (FL),,,,,10.0,,,,
10325,1988,DE,75.6,261,10.0,Jeff Cross,Missouri,22.0986301369863,,4.93,28.0,19.0,4.72,99.0,,
10326,1988,SS,73.9,212,9.0,Derrick Crudup,Oklahoma,23.202739726027400,,4.61,28.0,8.0,4.54,100.0,,12.25
10327,1988,DT,74.5,279,8.25,Pete Curkendall,Penn State,22.145205479452100,,,28.5,28.0,,106.0,,
10328,1988,DT,75.5,294,8.75,Reuben Davis,North Carolina,22.980821917808200,,5.19,26.0,14.0,5.02,105.0,,
10329,1988,DE,78.9,270,9.75,Scott Davis,Illinois,22.81095890410960,,5.07,30.0,19.0,,102.0,,
10330,1988,WR,71.5,188,8.75,Wendell Davis,Louisiana State,22.32054794520550,,,,3.0,,,,
10331,1988,C,74.3,272,,Dermontti Dawson,Kentucky,22.86849315068490,,4.94,30.0,24.0,4.34,109.0,,
10332,1988,TE,76.0,233,8.75,Kent Dean,Kansas State,,,,,11.0,,,,
10333,1988,RB,71.4,201,9.5,Robert Delpino,Missouri,22.49041095890410,,4.54,34.0,13.0,4.15,120.0,,11.47
10334,1988,OT,78.5,290,9.75,Glenn Derby,Wisconsin,23.84109589041100,,5.2,25.0,22.0,4.83,99.0,,
10335,1988,OT,78.4,290,9.5,Dave DesRochers,San Diego State,23.410958904109600,,5.56,23.0,25.0,5.08,88.0,,
10336,1988,OT,76.8,271,9.75,Scott Dill,Memphis,22.068493150684900,,5.29,24.0,18.0,4.66,96.0,,
10337,1988,CB,72.0,173,8.75,Cris Dishman,Purdue,22.71232876712330,,4.42,32.5,7.0,4.34,117.0,,11.6
10338,1988,FS,70.8,177,10.0,Rickey Dixon,Oklahoma,22.372602739726000,,4.47,31.0,6.0,4.32,106.0,,11.94
10339,1988,WR,69.4,169,7.75,Duke Donaldson,Auburn,,,4.64,28.5,5.0,4.18,106.0,,11.52
10340,1988,WR,66.8,168,9.0,Alfred Dorsey,Nicholls State (LA),,,4.7,28.5,8.0,4.38,108.0,,11.8
10341,1988,OT,77.5,284,9.75,John Driscoll,New Hampshire,23.65205479452060,,5.14,26.5,18.0,4.89,93.0,,
10342,1988,DT,75.9,281,9.75,Tommy Duhart,SE Oklahoma State,,,5.28,25.0,20.0,5.1,101.0,,
10343,1988,OG,76.3,251,9.5,Ron Duncan,Ball State (IN),,,5.02,27.5,17.0,4.72,108.0,,
10344,1988,CB,68.0,175,9.5,Jerry Dunlap,Youngstown State (OH),,,4.61,31.0,13.0,4.27,109.0,,11.74
10345,1988,OLB,76.1,224,9.0,James Earle,Clemson,22.095890410958900,,4.79,29.0,,4.84,108.0,,12.17
10346,1988,WR,72.1,193,9.5,Quinn Early,Iowa,23.046575342465800,,4.41,35.0,9.0,4.23,117.0,,11.65
10347,1988,TE,78.0,241,10.5,Ferrell Edmunds,Maryland,23.03835616438360,,,,18.0,,,,
10348,1988,FS,73.8,196,9.5,Brad Edwards,South Carolina,22.106849315068500,,4.61,35.5,9.0,4.21,111.0,,11.64
10349,1988,OT,78.9,305,10.75,Jumbo Elliott,Michigan,23.07945205479450,,5.46,25.0,,4.81,98.0,,
10350,1988,OLB,73.6,221,9.25,Tom Erlandson Jr.,Washington,21.863013698630100,,4.82,33.0,,4.53,111.0,,12.36
10351,1988,CB,71.0,173,9.0,Corris Ervin,Central Florida,21.665753424657500,,,,6.0,,,,
10352,1988,CB,70.5,161,8.5,Eric Everett,Texas Tech,21.797260273972600,,4.54,38.5,,4.09,129.0,,11.38
10353,1988,WR,71.4,186,8.75,Jeff Fairholm,Arizona,,,4.64,30.5,12.0,4.23,108.0,,11.5
10354,1988,FB,72.3,223,8.5,Mel Farr Jr.,UCLA,21.715068493150700,,,,21.0,,,,
10355,1988,OT,78.6,286,9.75,Doug Fiala,Colorado State,,,5.36,25.5,19.0,4.78,117.0,,
10356,1988,RB,70.6,190,8.5,Lucius Floyd,Nevada-Las Vegas,,,4.69,31.5,12.0,4.28,117.0,,12.08
10357,1988,WR,69.5,168,8.0,Bernard Ford,Central Florida,22.16986301369860,,4.37,32.0,6.0,4.05,115.0,,11.31
10358,1988,OLB,74.5,225,9.0,Brian Forde,Washington State,24.495890410958900,,4.64,34.0,13.0,4.36,123.0,,11.28
10359,1988,OG,74.3,289,10.0,Garry Frank,Mississippi State,23.35890410958900,,5.02,30.0,25.0,4.3,108.0,,
10360,1988,WR,70.4,187,10.25,Darryl Franklin,Washington,23.232876712328800,,4.75,29.0,10.0,4.35,108.0,,11.71
10361,1988,DE,77.0,264,9.0,Paul Frase,Syracuse,22.983561643835600,,4.96,28.0,19.0,4.57,110.0,,
10362,1988,DE,76.5,233,10.0,Todd Freiwald,Virginia Military Institute,,,4.85,31.5,25.0,4.7,113.0,,
10363,1988,FS,73.9,190,9.5,Darrell Fullington,Miami (FL),24.035616438356200,,4.59,33.5,11.0,4.28,119.0,,11.88
10364,1988,OLB,72.0,205,9.25,Zeke Gadson,Pittsburgh,21.964383561643800,,4.51,,18.0,,,,
10365,1988,WR,74.3,192,8.5,Herb Gainer,Florida State,,,4.75,28.5,7.0,4.5,112.0,,12.03
10366,1988,OLB,71.9,228,10.0,Chris Gaines,Vanderbilt,23.235616438356200,,4.82,34.0,19.0,4.4,110.0,,11.94
10367,1988,OG,73.1,271,10.75,Harry Galbreath,Tennessee,23.326027397260300,,5.12,27.0,24.0,4.89,106.0,,
10368,1988,RB,70.5,196,8.5,Kenny Gamble,Colgate,23.145205479452100,,4.69,30.0,,4.48,111.0,,11.86
10369,1988,K,69.6,187,8.5,Teddy Garcia,Louisiana-Monroe,23.904109589041100,,,,7.0,,,,
10370,1988,WR,70.6,172,9.0,John Garrett,Syracuse,,,4.78,28.0,9.0,4.37,112.0,,11.94
10371,1988,ILB,74.5,241,,Peter Giftopoulos,Penn State,,,,,,,,,
10372,1988,OG,77.0,265,8.75,Ed Gillies,Cal State-Fullerton,,,5.01,26.0,24.0,4.66,106.0,,
10373,1988,WR,71.5,174,8.5,Keith Gloster,Temple,,,4.79,28.0,,4.34,122.0,,11.81
10374,1988,DT,74.8,273,9.5,Tim Goad,North Carolina,22.167123287671200,,5.06,29.5,27.0,4.63,108.0,,
10375,1988,DE,75.1,262,8.75,Robert Goff,Auburn,22.575342465753400,,4.85,29.0,18.0,,108.0,,
10376,1988,DT,74.9,251,9.5,Erwin Grabisna,Case Western (OH),21.673972602739700,,4.61,28.0,29.0,4.41,111.0,,
10377,1988,DT,76.0,277,10.0,David Grant,West Virginia,22.616438356164400,,5.11,25.0,16.0,,102.0,,
10378,1988,RB,70.3,189,8.5,Gaston Green,UCLA,21.745205479452100,,4.32,33.5,8.0,4.27,119.0,,12.0
10379,1988,K,71.3,190,8.25,Todd Gregoire,Wisconsin,,,,,12.0,,,,
10380,1988,OT,76.6,290,9.5,Paul Gruber,Wisconsin,23.17808219178080,,,,23.0,,,,
10381,1988,CB,72.6,176,10.0,Kevin Guidry,Louisiana State,23.956164383561600,,4.59,36.0,,4.1,124.0,,11.31
10382,1988,OG,78.8,273,10.0,Brian Habib,Washington,23.40821917808220,,5.01,28.5,34.0,4.84,107.0,,
10383,1988,FS,71.4,190,9.0,John Hagy,Texas,22.389041095890400,,4.65,31.5,4.0,4.14,114.0,,11.28
10384,1988,CB,70.4,183,9.5,Eugene Hardy,Arizona,,,4.89,32.5,17.0,,111.0,,
10385,1988,RB,71.9,196,8.5,Kevin Harmon,Iowa,22.50958904109590,,4.6,27.5,8.0,4.19,106.0,,11.96
10386,1988,WR,70.5,184,8.0,Darryl Harris,Arizona State,22.18904109589040,,4.62,31.5,11.0,4.45,117.0,,11.99
10387,1988,OLB,74.0,226,9.0,Ken Harvey,California,22.983561643835600,,4.61,37.5,25.0,4.26,126.0,,11.33
10388,1988,WR,72.4,180,8.5,Michael Haynes,Northern Arizona,22.34794520547950,,4.46,34.5,5.0,4.36,119.0,,11.26
10389,1988,OT,76.8,283,10.25,Steve Hegdale,Tulsa (OK),,,,,21.0,,,,
10390,1988,QB,71.5,195,9.0,Dan Henning,Maryland,,,5.27,26.5,5.0,4.64,99.0,,
10391,1988,TE,76.1,224,10.5,Charles Henry,Miami (FL),,,,,,,,,
10392,1988,WR,74.5,194,9.5,Ken Henry,USC,,,4.84,36.5,,4.44,112.0,,12.0
10393,1988,FS,71.6,199,9.5,Harold Hicks,San Diego State,22.394520547945200,,4.49,36.5,13.0,4.3,126.0,,11.66
10394,1988,TE,76.9,247,10.0,Alex Higdon,Ohio State,21.638356164383600,,4.72,30.0,23.0,4.32,109.0,,11.61
10395,1988,RB,67.0,195,8.5,Mark Higgs,Kentucky,22.052054794520500,,4.53,43.0,17.0,4.16,126.0,,11.38
10396,1988,DT,75.6,273,9.25,Nate Hill,Auburn,22.186301369863000,,4.9,31.0,23.0,5.01,109.0,,
10397,1988,CB,70.4,192,9.0,Percy Hines,Houston,,,4.54,32.0,12.0,4.52,115.0,,12.03
10398,1988,DE,77.8,266,10.0,George Hinkle,Arizona,23.12054794520550,,5.17,25.0,19.0,4.86,99.0,,
10399,1988,TE,74.6,254,9.25,Mike Hinnant,Temple,21.64109589041100,,4.97,29.0,15.0,,100.0,,
10400,1988,DE,76.3,269,9.25,Pierce Holt,Angelo State (TX),26.328767123287700,,,,20.0,,,,
10401,1988,RB,73.0,190,9.75,Alan Hooker,North Carolina A&T,,,4.69,33.5,,4.5,123.0,,
10402,1988,K,71.4,169,9.75,Rob Houghtlin,Iowa,,,,,10.0,,,,
10403,1988,OT,76.3,277,9.5,David Houle,Michigan State,23.273972602739700,,5.12,32.0,30.0,4.53,111.0,,
10404,1988,RB,71.9,242,8.5,William Howard,Tennessee,23.90958904109590,,4.89,26.0,17.0,4.42,104.0,,11.74
10405,1988,DT,75.3,279,10.25,Al Huge,Hillsdale (MI),,,5.17,24.0,23.0,4.71,103.0,,
10406,1988,QB,73.9,223,10.25,Stan Humphries,Louisiana-Monroe,23.043835616438400,,4.93,28.0,,4.56,102.0,,
10407,1988,OG,75.0,289,10.25,Mark Hutson,Oklahoma,21.66849315068490,,5.17,25.0,12.0,,96.0,,
10408,1988,CB,71.4,207,8.75,Riccardo Ingram,Georgia Tech,,,4.72,29.5,13.0,4.41,110.0,,12.57
10409,1988,OT,77.4,288,9.25,Todd Irvin,Mississippi,23.24109589041100,,5.2,26.5,15.0,4.85,99.0,,
10410,1988,DT,76.9,309,9.5,Artis Jackson,Texas Tech,22.723287671232900,,5.34,26.0,22.0,5.03,95.0,,
10411,1988,TE,74.4,250,9.5,Keith Jackson,Oklahoma,23.03013698630140,,4.69,29.0,,4.59,,,12.17
10412,1988,RB,70.8,191,9.5,Kenny Jackson,San Jose State,,,4.77,28.5,7.0,4.54,114.0,,12.23
10413,1988,WR,70.6,179,8.75,Jeff James,Stanford,23.0986301369863,,4.59,33.0,6.0,4.48,113.0,,11.55
10414,1988,RB,70.9,208,9.0,Tony Jeffery,Texas Christian,23.81095890410960,,4.48,28.0,15.0,4.4,115.0,,11.76
10415,1988,OG,76.4,288,9.5,Paul Jetton,Texas,23.564383561643800,,5.33,28.0,21.0,4.84,110.0,,
10416,1988,OT,76.0,311,9.0,Greg Johnson,Oklahoma,23.361643835616400,,5.07,27.0,23.0,4.66,102.0,,
10417,1988,OLB,73.3,227,9.5,Michael Johnson,Texas Tech,,,4.93,27.0,19.0,4.45,104.0,,11.85
10418,1988,RB,70.5,222,9.0,Rory Johnson,St. Joseph's (IN),,,4.81,31.5,31.0,4.56,111.0,,12.49
10419,1988,TE,77.4,235,9.75,Steve Johnson,Virginia Tech,22.854794520547900,,,30.5,16.0,4.38,116.0,,11.72
10420,1988,OLB,72.9,229,9.0,Troy Johnson,Oklahoma,23.46849315068490,,4.76,30.5,18.0,4.26,115.0,,11.9
10421,1988,OLB,73.3,229,9.75,Dante Jones,Oklahoma,23.104109589041100,,,,17.0,,,,
10422,1988,DT,75.4,270,9.0,Derwin Jones,Miami (FL),23.65205479452060,,,,18.0,,,,
10423,1988,WR,71.0,186,9.0,Ernie Jones,Indiana,23.372602739726000,,,,,,,,
10424,1988,RB,69.1,179,8.0,Keith Jones,Nebraska,22.23013698630140,,4.38,36.0,6.0,4.19,117.0,,11.48
10425,1988,SS,71.0,193,8.0,Quintin Jones,Pittsburgh,21.756164383561600,,,,13.0,,,,
10426,1988,FS,73.5,205,10.25,Robert Jones,Houston,,,4.66,29.5,,4.26,110.0,,12.22
